actual,prediction
109500.0 , 111998.861148
157500.0 , 146387.370174
211000.0 , 215230.674005
115000.0 , 105565.180867
140000.0 , 150518.513304
162000.0 , 159010.787538
150000.0 , 157759.071028
68000.0 , 67073.5858237
163000.0 , 137737.90485
85000.0 , 74866.1965386
230000.0 , 193990.364284
191000.0 , 188443.017052
176000.0 , 191130.24702
150000.0 , 153028.664323
281500.0 , 314819.851038
134500.0 , 145503.094364
183500.0 , 173655.777984
123600.0 , 127339.059044
172500.0 , 177075.784105
300000.0 , 325522.683328
241000.0 , 219767.679053
83500.0 , 91416.3512668
142000.0 , 132731.966108
140000.0 , 138144.707528
387000.0 , 390931.380376
207000.0 , 211526.483647
150000.0 , 153992.530774
153600.0 , 155808.522569
112000.0 , 79148.1456327
202500.0 , 209872.67052
214000.0 , 216852.125324
146500.0 , 146301.520061
282000.0 , 295902.137419
251000.0 , 261713.731008
204000.0 , 204285.843907
99600.0 , 112057.772454
119000.0 , 136365.900283
125000.0 , 144179.627292
81000.0 , 81694.4689391
229000.0 , 208311.82973
244000.0 , 128106.550459
130000.0 , 143376.904583
140000.0 , 138702.189733
51689.0 , 64092.4124985
99900.0 , 91579.1095037
200000.0 , 203923.50907
101800.0 , 93942.5503426
173000.0 , 181662.107301
165500.0 , 178925.30738
174900.0 , 170155.580892
135000.0 , 134787.817701
185101.0 , 183409.389602
163500.0 , 160757.418887
147000.0 , 135451.408253
170000.0 , 163688.890167
170000.0 , 166243.306237
316000.0 , 332620.23443
174000.0 , 199770.499435
188000.0 , 192764.689612
137000.0 , 126312.850846
240000.0 , 211954.855239
379000.0 , 377292.582109
73000.0 , 78077.0881919
188500.0 , 206069.849739
190000.0 , 191994.57309
230000.0 , 143436.271126
260000.0 , 317379.1002
176000.0 , 176760.272237
135000.0 , 139800.388059
153000.0 , 174524.105896
197900.0 , 198741.407811
140750.0 , 132355.807285
126000.0 , 125260.480918
123000.0 , 118823.955553
257500.0 , 256586.647889
186500.0 , 191827.872154
76500.0 , 73298.9111471
239900.0 , 221510.903046
175000.0 , 154429.831125
157500.0 , 136454.310717
203000.0 , 211759.340959
141000.0 , 139167.712956
173000.0 , 175395.365108
240000.0 , 244442.815581
299800.0 , 332014.36402
110000.0 , 99003.915105
182000.0 , 198387.074746
130000.0 , 118710.516319
158000.0 , 164918.074438
124000.0 , 113820.667634
112000.0 , 125137.92093
111500.0 , 108457.959152
129900.0 , 115313.996892
204500.0 , 193653.602643
167000.0 , 175246.531665
185000.0 , 195409.397499
212999.0 , 216201.992861
94000.0 , 116604.641261
132000.0 , 131441.228185
174000.0 , 183572.373059
80000.0 , 89544.4947648
335000.0 , 205122.628061
176432.0 , 180673.753653
139000.0 , 160492.080251
144000.0 , 140499.412994
175900.0 , 221769.118702
50000.0 , 65906.8086712
381000.0 , 405248.969482
90350.0 , 109941.564886
212000.0 , 218207.067693
227000.0 , 234839.378557
382500.0 , 387100.790655
163000.0 , 177646.506752
202500.0 , 161667.532722
89500.0 , 96325.9619948
165000.0 , 125471.661482
135000.0 , 135184.242342
184000.0 , 179527.194611
137500.0 , 134332.094468
260400.0 , 252900.575382
135000.0 , 129059.503427
126500.0 , 122296.518781
200500.0 , 185531.37112
165500.0 , 151915.452524
151000.0 , 148842.06267
221000.0 , 216519.354114
55000.0 , 72628.1293498
87550.0 , 71779.6623858
284000.0 , 293070.576473
82000.0 , 84633.7838695
114000.0 , 117343.787934
120500.0 , 146668.357118
181316.0 , 171701.979459
181000.0 , 174490.598359
120000.0 , 109544.981921
178000.0 , 176457.457867
122000.0 , 122331.611686
190000.0 , 193839.991942
155000.0 , 147573.246727
266500.0 , 265988.760614
185900.0 , 188063.148227
116000.0 , 116550.307913
230000.0 , 225191.440483
285000.0 , 298115.638724
279700.0 , 237554.280442
137500.0 , 134580.414314
131500.0 , 138713.714369
109900.0 , 111703.406539
162500.0 , 158757.533367
269790.0 , 260281.169479
197000.0 , 199794.5369
141000.0 , 116758.320633
85000.0 , 100091.52839
219500.0 , 221031.757767
97000.0 , 101340.425446
160500.0 , 166242.220333
140000.0 , 131504.089547
110000.0 , 120374.809935
214000.0 , 218171.760068
152000.0 , 144164.791196
137450.0 , 147006.052033
143000.0 , 154689.186934
250000.0 , 257774.291456
76000.0 , 88988.2922589
285000.0 , 266272.259576
192000.0 , 200991.257643
139950.0 , 139606.81308
335000.0 , 335691.099565
155000.0 , 139977.030933
275000.0 , 307097.582869
147000.0 , 138370.866852
261329.0 , 262575.380453
202900.0 , 219166.9406
409900.0 , 362891.73142
132250.0 , 151971.487031
233170.0 , 219162.464684
108000.0 , 98879.4696655
315000.0 , 319213.53771
93369.0 , 69535.4541071
125000.0 , 102547.129164
130000.0 , 115983.347048
142000.0 , 130582.487582
81400.0 , 87888.9013776
169000.0 , 171721.997225
291000.0 , 285850.152979
189900.0 , 184050.786141
91300.0 , 96068.2259888
116000.0 , 118745.11443
145500.0 , 140635.312785
122250.0 , 112177.481908
170000.0 , 173919.178965
236000.0 , 220642.890814
207000.0 , 210891.942503
215000.0 , 212197.119103
535000.0 , 470338.652766
230000.0 , 220663.772961
147000.0 , 125533.37406
113000.0 , 94849.1404974
184000.0 , 182156.951271
348000.0 , 313713.78405
255000.0 , 255881.270379
175000.0 , 180844.609208
196500.0 , 189409.870092
323262.0 , 339819.407842
157000.0 , 152344.313355
130000.0 , 126129.715245
225000.0 , 220835.361711
221300.0 , 237015.470857
259500.0 , 239346.988623
332000.0 , 323372.544717
151000.0 , 153902.736131
192500.0 , 197291.535503
169000.0 , 155409.378609
230000.0 , 337732.724504
187500.0 , 193823.451448
214500.0 , 172156.87186
145000.0 , 148858.204378
103600.0 , 102139.377435
122000.0 , 141464.601066
167500.0 , 144685.822838
250580.0 , 203572.038027
190000.0 , 172969.834934
154000.0 , 160833.126622
214900.0 , 229243.358506
162000.0 , 166642.252481
112500.0 , 122236.559315
173000.0 , 168046.433367
202500.0 , 210721.63496
132000.0 , 125406.261842
64000.0 , 78080.6812705
138000.0 , 145248.777564
213133.0 , 210223.481246
176500.0 , 180490.314272
212000.0 , 214239.94469
127500.0 , 156810.584748
167000.0 , 196186.904097
138000.0 , 115564.89919
294464.0 , 339418.17973
261500.0 , 259826.812898
109500.0 , 108451.058195
118500.0 , 107402.749557
178000.0 , 199011.57086
152000.0 , 156391.947069
141500.0 , 149352.190979
127000.0 , 108813.245855
61500.0 , 65975.6889123
194201.0 , 206555.882481
194500.0 , 195244.666137
155000.0 , 170172.516828
214000.0 , 217450.32423
185000.0 , 181553.149183
231000.0 , 206761.379263
40000.0 , 92956.5746994
405000.0 , 404709.745473
360000.0 , 363396.234354
162500.0 , 164370.495882
139000.0 , 118060.192999
185750.0 , 187848.880867
450000.0 , 449063.034833
168000.0 , 168933.990749
124000.0 , 102755.027191
184100.0 , 194205.371301
160500.0 , 153704.828358
231500.0 , 215609.919383
153000.0 , 139221.990198
129500.0 , 130018.506638
192000.0 , 203127.355173
195000.0 , 203202.54471
199000.0 , 220523.227675
120000.0 , 133173.847053
392000.0 , 380332.129823
250000.0 , 307123.39716
501837.0 , 456526.814718
145000.0 , 154201.017864
203000.0 , 196755.362368
180000.0 , 171846.860447
479069.0 , 481209.381177
149000.0 , 141841.986328
262500.0 , 285177.913401
127000.0 , 122606.627195
115000.0 , 104744.870057
180000.0 , 145053.985774
134900.0 , 140713.524575
191750.0 , 198634.698921
127000.0 , 123801.278622
154000.0 , 151457.740535
129250.0 , 123082.225029
318000.0 , 306531.838979
100000.0 , 97805.9130661
124000.0 , 118009.376178
81000.0 , 79848.6795214
135000.0 , 147378.738966
110000.0 , 126126.041577
177000.0 , 180649.518425
131000.0 , 138154.30677
165000.0 , 168232.511886
129500.0 , 129374.022682
220000.0 , 225398.774821
222000.0 , 227918.618974
185000.0 , 209341.232734
109000.0 , 107345.981617
235000.0 , 230360.68417
263000.0 , 229122.148053
155000.0 , 159006.975483
318000.0 , 298677.042877
144152.0 , 144468.757132
178000.0 , 162653.029392
175000.0 , 155468.691144
151000.0 , 150557.291498
126000.0 , 110575.840166
131000.0 , 134593.436921
228000.0 , 235526.6697
281213.0 , 297700.17102
137000.0 , 137278.040692
132000.0 , 150390.144602
196000.0 , 204847.147902
192000.0 , 201229.041085
177000.0 , 161489.107468
215000.0 , 222332.13823
178740.0 , 174581.594554
264966.0 , 266736.750514
156932.0 , 171186.74862
175000.0 , 180062.556884
423000.0 , 372069.998759
178000.0 , 182610.605158
128000.0 , 125626.7083
278000.0 , 257321.526006
209000.0 , 214765.093494
446261.0 , 446322.904728
150900.0 , 168299.540594
319500.0 , 359122.222525
582933.0 , 457677.710844
125000.0 , 137947.169964
424870.0 , 381309.13157
235000.0 , 288557.615875
87000.0 , 101807.393118
140000.0 , 141443.095047
95541.0 , 125247.267533
237000.0 , 229385.334369
127500.0 , 140310.736551
120000.0 , 127121.096024
139500.0 , 138187.194318
109500.0 , 101299.79521
248000.0 , 264526.293342
224000.0 , 218630.532265
328900.0 , 237491.585401
136000.0 , 133965.903297
130000.0 , 121031.474269
127000.0 , 137873.61896
93500.0 , 74418.5528257
212000.0 , 216851.007572
62500.0 , 84539.3161857
106000.0 , 113751.848944
140000.0 , 112836.952827
137000.0 , 143253.061946
139900.0 , 128265.913892
130000.0 , 127466.740699
133000.0 , 135789.946641
354000.0 , 340174.16942
168675.0 , 181657.974025
134000.0 , 122446.685569
192000.0 , 205946.30497
124000.0 , 128377.229923
213750.0 , 215607.87022
202665.0 , 204415.026281
394617.0 , 361090.687733
105000.0 , 101688.424829
168500.0 , 173826.454815
87000.0 , 85544.0289827
187000.0 , 184243.93867
154000.0 , 144741.583964
143900.0 , 127293.213232
146300.0 , 151138.30658
115500.0 , 112102.520339
271500.0 , 239046.989651
159500.0 , 158369.965146
124900.0 , 124200.666824
205000.0 , 181287.991621
217000.0 , 210856.478795
115000.0 , 112733.01007
167000.0 , 172155.12409
137000.0 , 138017.443705
193000.0 , 184293.920297
128000.0 , 130860.874425
157000.0 , 153229.179746
153337.0 , 132583.086484
267300.0 , 281408.573028
250000.0 , 249105.877033
136000.0 , 125581.834592
204900.0 , 205532.481609
315500.0 , 318414.915886
195500.0 , 189207.839912
280000.0 , 277785.949646
129800.0 , 134593.773924
410000.0 , 392671.301535
165250.0 , 159655.774387
235000.0 , 264525.235977
175000.0 , 175513.118844
215000.0 , 220160.645007
