actual,prediction
94750.0 , 112502.940693
153000.0 , 153282.118765
82500.0 , 103465.196493
148400.0 , 169308.907487
133500.0 , 126726.325363
135500.0 , 128435.327295
295493.0 , 278636.115923
280000.0 , 303405.18641
240900.0 , 231427.081739
189500.0 , 192042.703636
140000.0 , 131878.375871
213250.0 , 203119.402544
94000.0 , 89120.5865576
159000.0 , 155933.181586
110000.0 , 115144.251123
167240.0 , 178212.480462
157000.0 , 152075.932655
92900.0 , 87265.43848
171000.0 , 186364.333465
128000.0 , 113078.279473
147000.0 , 160705.611776
119164.0 , 126057.598546
170000.0 , 200515.888548
160000.0 , 130029.430612
140000.0 , 151326.8916
311500.0 , 249733.954873
318000.0 , 270155.752252
279500.0 , 288550.259851
180000.0 , 161631.158158
144800.0 , 147565.18606
97500.0 , 124920.660884
177000.0 , 182605.981881
170000.0 , 176628.442187
213000.0 , 209802.290315
235000.0 , 236377.970795
112000.0 , 104034.8754
182000.0 , 179706.485233
310013.0 , 306119.123744
135000.0 , 134073.897009
196500.0 , 197537.822485
117250.0 , 133534.302104
144000.0 , 153324.096287
137500.0 , 145063.174614
46500.0 , 56211.7050853
126000.0 , 144292.685474
359900.0 , 363111.718903
195000.0 , 187553.531164
164000.0 , 172838.554443
129000.0 , 129901.053687
127500.0 , 118216.360167
226000.0 , 218162.647124
213000.0 , 233167.759237
140000.0 , 144845.922064
129000.0 , 180862.565164
115000.0 , 101675.975337
174000.0 , 176634.566698
147500.0 , 144972.2724
124900.0 , 125330.916685
88750.0 , 104684.237211
109500.0 , 110092.547736
157500.0 , 149910.589364
211000.0 , 218508.308436
115000.0 , 111104.251673
140000.0 , 144191.019089
162000.0 , 166214.948686
150000.0 , 146826.675324
68000.0 , 69957.2223303
163000.0 , 144400.019288
85000.0 , 63611.6329474
230000.0 , 221015.450284
191000.0 , 190103.27577
176000.0 , 194592.949244
150000.0 , 157488.105044
281500.0 , 303775.864633
134500.0 , 147339.355645
183500.0 , 175336.20297
123600.0 , 122626.943494
172500.0 , 170671.501978
300000.0 , 323143.310128
241000.0 , 213219.432734
83500.0 , 92747.0708009
142000.0 , 138369.111581
140000.0 , 131300.507582
387000.0 , 378566.765238
207000.0 , 202404.644515
150000.0 , 151423.043559
153600.0 , 147920.416558
112000.0 , 82014.1537921
202500.0 , 207866.177373
214000.0 , 185404.098981
146500.0 , 144546.458526
282000.0 , 296521.249113
251000.0 , 242904.416652
204000.0 , 197991.829612
99600.0 , 105259.567309
119000.0 , 129643.196074
125000.0 , 135775.877463
81000.0 , 78572.3096395
229000.0 , 207528.494867
244000.0 , 208224.064762
130000.0 , 109429.604317
140000.0 , 130945.460498
51689.0 , 58487.5118642
99900.0 , 89867.2952911
200000.0 , 200743.002844
101800.0 , 104350.333025
173000.0 , 186703.267925
165500.0 , 171097.160531
174900.0 , 163672.801407
135000.0 , 139445.649871
185101.0 , 186410.547926
163500.0 , 160787.355222
147000.0 , 135714.244051
170000.0 , 164398.113085
170000.0 , 166914.314705
316000.0 , 329532.322173
174000.0 , 197066.639306
188000.0 , 193956.792073
137000.0 , 127228.73386
240000.0 , 185585.391298
379000.0 , 377921.770716
73000.0 , 81722.1829533
188500.0 , 207850.849797
190000.0 , 190656.368769
230000.0 , 138871.42679
260000.0 , 313984.673796
176000.0 , 172111.251828
135000.0 , 135128.387324
153000.0 , 147427.161705
197900.0 , 194776.953308
140750.0 , 135302.650377
126000.0 , 123741.518817
123000.0 , 119300.145652
257500.0 , 240343.620666
186500.0 , 192358.623946
76500.0 , 78115.9610219
239900.0 , 230707.716673
175000.0 , 147411.392062
157500.0 , 145479.18709
203000.0 , 213574.69136
141000.0 , 140549.487937
173000.0 , 177510.152574
240000.0 , 257115.0317
299800.0 , 331670.732885
110000.0 , 98727.0954158
182000.0 , 184735.812868
130000.0 , 116532.020361
158000.0 , 169157.583394
124000.0 , 110692.594171
112000.0 , 135287.920053
111500.0 , 104013.032116
129900.0 , 120054.669159
204500.0 , 190642.099072
167000.0 , 172069.447293
185000.0 , 198172.448075
212999.0 , 222683.452245
94000.0 , 117441.704585
132000.0 , 145445.901791
174000.0 , 178344.037085
80000.0 , 86814.0135936
335000.0 , 321141.284033
176432.0 , 180076.563527
139000.0 , 164806.239375
144000.0 , 134992.428537
175900.0 , 215087.969733
50000.0 , 68401.9309983
381000.0 , 379669.302488
90350.0 , 101072.234525
212000.0 , 207130.43047
227000.0 , 237070.375006
382500.0 , 373035.225674
163000.0 , 170291.691725
202500.0 , 157829.015088
89500.0 , 98624.4587346
165000.0 , 124122.351346
135000.0 , 131254.3475
184000.0 , 180158.050005
137500.0 , 134157.56933
260400.0 , 244635.183395
135000.0 , 127191.461277
126500.0 , 120598.99652
200500.0 , 180682.078857
165500.0 , 149403.321376
151000.0 , 141615.0302
221000.0 , 220745.267856
55000.0 , 71142.9496732
87550.0 , 81232.4655637
284000.0 , 315759.797831
82000.0 , 80060.1256622
114000.0 , 110202.487428
120500.0 , 111122.006539
181316.0 , 171352.694949
181000.0 , 175966.688351
120000.0 , 107987.555136
178000.0 , 178791.57813
122000.0 , 132792.153772
190000.0 , 198779.309889
155000.0 , 146171.270322
266500.0 , 262316.054445
185900.0 , 187243.562598
116000.0 , 121344.554372
230000.0 , 225422.67167
285000.0 , 300273.994189
279700.0 , 249850.232308
137500.0 , 131562.32509
131500.0 , 126409.964564
109900.0 , 111921.631926
162500.0 , 151058.562859
269790.0 , 246828.474474
197000.0 , 193773.437583
141000.0 , 119525.661609
85000.0 , 97089.7869612
219500.0 , 221514.082134
97000.0 , 105398.300198
160500.0 , 166842.876928
140000.0 , 126600.367898
110000.0 , 123910.084397
214000.0 , 217898.874143
152000.0 , 150813.021111
137450.0 , 150126.802853
143000.0 , 154047.90066
250000.0 , 263198.406512
76000.0 , 91597.2601957
285000.0 , 262454.939369
192000.0 , 206445.433301
139950.0 , 137041.188978
335000.0 , 330952.199866
155000.0 , 150906.818262
275000.0 , 283671.378876
147000.0 , 143638.716296
261329.0 , 259854.306492
202900.0 , 217774.604902
409900.0 , 376796.64727
132250.0 , 142839.336947
233170.0 , 215370.034853
108000.0 , 96178.1228912
315000.0 , 311272.866215
93369.0 , 71848.7060327
125000.0 , 104806.194095
130000.0 , 118141.318829
142000.0 , 130361.415381
81400.0 , 87449.2156433
169000.0 , 178382.209127
291000.0 , 294420.854472
189900.0 , 181201.176092
91300.0 , 101953.312895
116000.0 , 114932.05215
145500.0 , 142550.310117
122250.0 , 118006.046428
170000.0 , 170035.941004
236000.0 , 226927.579642
207000.0 , 213712.218132
215000.0 , 213590.872224
535000.0 , 481112.380144
230000.0 , 225360.717753
147000.0 , 124288.271093
113000.0 , 83102.5541016
184000.0 , 191270.170874
348000.0 , 306444.302368
255000.0 , 263349.096898
175000.0 , 179028.082897
196500.0 , 190713.820727
323262.0 , 349058.477898
157000.0 , 153954.295623
130000.0 , 121046.133106
225000.0 , 227854.340817
221300.0 , 238355.80494
259500.0 , 237878.194009
332000.0 , 333815.856871
151000.0 , 155364.085157
192500.0 , 190904.944357
169000.0 , 156749.942162
230000.0 , 305754.671856
187500.0 , 197659.530897
214500.0 , 159605.69601
145000.0 , 146298.115808
103600.0 , 108654.961789
122000.0 , 134868.913276
167500.0 , 146650.25075
250580.0 , 202854.807044
190000.0 , 174304.376544
154000.0 , 163704.824808
214900.0 , 221081.39665
162000.0 , 169933.773423
112500.0 , 121358.620595
173000.0 , 168695.976666
202500.0 , 211514.901517
132000.0 , 124548.04878
64000.0 , 77274.8904388
138000.0 , 142155.216557
213133.0 , 208034.892403
176500.0 , 186773.477656
212000.0 , 206340.552163
127500.0 , 121325.513516
167000.0 , 182102.269841
138000.0 , 116002.454091
294464.0 , 307651.151839
261500.0 , 262182.252866
109500.0 , 98519.2988115
118500.0 , 108984.177479
178000.0 , 194957.122774
152000.0 , 147250.284109
141500.0 , 137113.84308
127000.0 , 123080.566185
61500.0 , 70182.8910693
194201.0 , 200579.436362
194500.0 , 196335.741625
155000.0 , 157570.941596
214000.0 , 216400.293935
185000.0 , 185422.626968
231000.0 , 216618.650587
40000.0 , 85688.4553229
405000.0 , 401980.031096
360000.0 , 364928.589298
162500.0 , 163414.922292
139000.0 , 127942.447537
185750.0 , 177738.255667
450000.0 , 439058.042504
168000.0 , 167508.573221
124000.0 , 104201.444199
184100.0 , 191015.236647
160500.0 , 156307.381764
231500.0 , 213591.790867
153000.0 , 132183.202702
129500.0 , 126699.457073
192000.0 , 200388.97696
195000.0 , 198105.822444
199000.0 , 219819.968076
120000.0 , 124225.269673
392000.0 , 346084.977513
250000.0 , 314564.911873
501837.0 , 458999.279839
145000.0 , 149813.855325
203000.0 , 192734.492648
180000.0 , 175542.817527
479069.0 , 471352.321553
149000.0 , 145857.019558
262500.0 , 248806.359968
127000.0 , 132966.260753
115000.0 , 100043.418334
180000.0 , 163929.627276
134900.0 , 135071.115345
191750.0 , 190725.380312
127000.0 , 122654.317038
154000.0 , 152312.43111
129250.0 , 125276.630572
318000.0 , 302753.342016
100000.0 , 99985.9738505
124000.0 , 123634.710307
81000.0 , 95799.9462936
135000.0 , 150030.195012
110000.0 , 119577.013415
177000.0 , 170759.861043
131000.0 , 130203.32282
165000.0 , 155954.016894
129500.0 , 127724.431333
220000.0 , 229046.793757
222000.0 , 222403.207708
185000.0 , 214477.780995
109000.0 , 108834.381934
235000.0 , 228383.082871
263000.0 , 227649.456826
155000.0 , 160687.772555
318000.0 , 300873.719297
144152.0 , 145338.906345
178000.0 , 165619.336198
175000.0 , 150953.250041
151000.0 , 151005.076091
126000.0 , 112821.985045
131000.0 , 134003.404143
228000.0 , 234201.768402
281213.0 , 292571.559759
137000.0 , 131889.028118
132000.0 , 144346.998104
196000.0 , 212013.438894
192000.0 , 201130.120165
177000.0 , 157322.521074
215000.0 , 235744.343275
178740.0 , 174964.401858
264966.0 , 264706.287017
156932.0 , 170901.346982
175000.0 , 181363.717445
423000.0 , 392691.143433
178000.0 , 180338.866156
128000.0 , 121883.138342
278000.0 , 246312.136064
209000.0 , 216746.360009
446261.0 , 448722.882362
150900.0 , 176134.41247
319500.0 , 342700.739028
582933.0 , 457978.265298
125000.0 , 114760.597958
424870.0 , 400214.938168
235000.0 , 273767.26516
87000.0 , 95517.3449429
140000.0 , 137369.458648
95541.0 , 124455.30539
237000.0 , 232395.417606
127500.0 , 118754.874032
120000.0 , 128735.291617
139500.0 , 136616.080039
109500.0 , 97946.1769812
248000.0 , 254581.224631
224000.0 , 213189.693633
328900.0 , 241619.613058
136000.0 , 137150.382438
130000.0 , 127710.451697
127000.0 , 134712.897948
93500.0 , 81930.7164733
212000.0 , 217831.015467
62500.0 , 82343.3404679
106000.0 , 110854.192868
140000.0 , 113177.407727
137000.0 , 138609.312754
139900.0 , 125028.762449
130000.0 , 145598.587238
133000.0 , 132752.645193
354000.0 , 339849.31248
168675.0 , 184538.29972
134000.0 , 115680.928972
192000.0 , 203870.164147
124000.0 , 137294.895069
213750.0 , 194827.902747
202665.0 , 202521.825639
394617.0 , 351048.141718
105000.0 , 103373.925485
168500.0 , 166971.848265
87000.0 , 85852.7375512
187000.0 , 183403.827353
154000.0 , 148262.055361
143900.0 , 130411.08057
146300.0 , 143211.56999
115500.0 , 112525.463878
271500.0 , 235907.246682
159500.0 , 157851.331204
124900.0 , 124048.232609
205000.0 , 163835.42297
217000.0 , 206660.58593
115000.0 , 120585.629532
167000.0 , 172436.649408
137000.0 , 136323.243201
193000.0 , 202300.256098
128000.0 , 130243.166072
157000.0 , 154882.257205
153337.0 , 135101.192716
267300.0 , 256070.903311
250000.0 , 257662.531531
136000.0 , 119089.148603
204900.0 , 212387.034559
315500.0 , 318722.336193
195500.0 , 195608.670679
280000.0 , 280310.542525
129800.0 , 132495.436871
410000.0 , 390048.44219
165250.0 , 168238.512797
235000.0 , 251760.870684
175000.0 , 172624.73787
215000.0 , 219444.235228
